CompId,cid
16796,25767
16796,35077
16797,14926
16797,28392
16797,1006
16797,20960
16797,16182
16797,29961
16797,7368
16797,21949
16797,9924
16797,18071
16797,19660
16797,26604
16797,23559
16797,24062
16798,22891
16799,27511
16800,7655
16800,17987
16801,13713
16801,8684
16801,16205
16801,18239
16801,22854
16802,6366
16802,1403
16802,2413
16802,30972
16802,12463
16802,8919
16802,20463
16802,33910
16803,22354
16803,26300
16803,16743
16803,27374
16803,8859
16804,28458
16805,1586
16805,13806
16805,33788
16806,32535
16807,33613
16807,35926
16807,13786
16808,26846
16808,34517
16808,14585
16808,28968
16808,1857
16808,22526
16808,33948
16808,24359
16808,31589
16809,34944
16810,7330
16810,7491
16811,31950
16811,11213
16811,35207
16811,20405
16811,15326
16811,27851
16812,4145
16812,20061
16812,26181
16812,22697
16812,15291
16812,20364
16812,3872
16812,29526
16812,18474
16812,6772
16812,3176
16812,33347
16812,23271
16812,25648
16812,35084
16812,24334
16812,24451
16812,19598
16812,26380
16812,7009
16812,28734
16812,6092
16812,2772
16812,582
16812,32446
16812,5814
16812,19303
16812,19672
16813,17034
16813,34652
16813,1928
16813,19532
16813,35450
16814,13322
16814,23117
16815,26784
16815,22311
16815,28730
16815,12032
16816,10136
16817,30025
16818,9263
16818,8495
16818,12347
16818,23998
16818,26376
16818,27731
16818,1487
16818,7193
16818,26890
16819,30505
16819,18480
16819,11854
16819,14530
16819,10747
16819,12347
16820,15638
16820,35984
16820,28963
16820,35582
16820,1641
16820,8495
16820,27380
16820,15964
16820,25338
16820,1617
16820,8453
16820,25918
16821,24310
16821,32528
16821,4722
16821,16820
16821,25736
16822,9263
16822,10419
16822,459
16822,35926
16822,8144
16822,27690
16822,23998
16822,26890
16822,30505
16822,25413
16822,1359
16822,21183
16822,23506
16822,28864
16822,4792
16822,4362
16822,6923
16822,20005
16823,7074
16823,12863
16823,33735
16823,30025
16823,10136
16824,2010
16824,33247
16825,13232
16825,459
16825,6812
16825,34446
16825,3605
16825,22934
16825,23154
16826,1784
16827,11634
16827,22870
16827,1251
16827,26376
16827,7330
16827,10864
16828,18658
16829,23998
16829,27839
16829,16953
16829,1430
16829,6424
16830,22250
16830,29605
16830,17708
16831,23289
16831,30431
16832,3169
16832,28311
16832,459
16832,1645
16833,11284
16833,12150
16833,7330
16833,1005
16833,12476
16833,20488
16833,2410
16833,35077
16833,1251
16833,31369
16833,18427
16833,6798
16833,1154
16833,34752
16834,23117
16835,34093
16835,29410
16836,22737
16836,8586
16836,2409
16836,7766
16837,30601
16837,10747
16837,8631
16837,34465
16837,1938
16837,12347
16837,6175
16838,4362
16839,35926
16839,7990
16839,28864
16839,31369
16839,6923
16840,29442
16840,34662
16840,15995
16840,31577
16841,26677
16841,18111
16841,16071
16842,12347
16842,26890
16843,29731
16844,23117
16844,1733
16844,17265
16844,22275
16844,21478
16845,8144
16845,6812
16846,35077
16847,25496
16847,30505
16847,10747
16847,29315
16847,22128
16847,11362
16848,10924
16848,19272
16848,1554
16849,26376
16850,6677
16850,31374
16850,17537
16850,12658
16851,13786
16851,30431
16851,10747
16852,3892
16852,24975
16853,33411
16853,25101
16853,24510
16853,1252
16853,9850
16853,25046
16853,2915
16853,5866
16853,11972
16853,28121
16853,6700
16854,9803
16854,7946
16854,9095
16854,13309
16854,9971
16854,8252
16855,7210
16855,31485
16855,12347
16855,23117
16855,21478
16856,6525
16856,28192
16856,16463
16856,8411
16856,13018
16856,28302
16856,24207
16856,26094
16856,25762
16856,25291
16856,24280
16856,373
16856,29121
16856,4138
16856,35683
16856,28500
16856,13786
16856,7074
16856,35077
16856,21122
16856,23413
16856,7921
16857,12658
16858,25238
16858,20113
16858,1251
16858,127
16858,30182
16858,27864
16859,32036
16859,10534
16859,25854
16859,8144
16860,12401
16860,33893
16860,20551
16860,16216
16860,14279
16860,13469
16861,31378
16861,25048
16861,9517
16861,10294
16861,14747
16862,20513
16862,16189
16862,31369
16862,1251
16862,3259
16862,7330
16862,2268
16862,35077
16863,30505
16863,23154
16863,10747
16864,12055
16865,12801
16865,1359
16865,20428
16865,10797
16865,2852
16865,11394
16866,35000
16866,26118
16866,27288
16867,7074
16868,902
16868,11611
16868,1733
16869,26376
16870,6812
16870,19654
16870,5407
16870,20002
16871,27007
16871,27699
16871,28500
16872,5131
16873,2585
16873,12634
16874,23117
16874,21478
16875,4010
16875,30782
16876,28500
16876,34708
16876,221
16876,12042
16876,13985
16876,18177
16876,19747
16876,25711
16876,33893
16877,12034
16877,29231
16877,14885
16877,11110
16877,2108
16877,15739
16878,23117
16878,12768
16878,4792
16878,7210
16878,14941
16878,12801
16879,11717
16879,4957
16879,14926
16880,31485
16881,32492
16881,7344
16881,110
16881,4353
16882,27598
16882,25731
16883,3572
16884,459
16884,175
16884,22014
16884,1496
16884,34645
16884,25076
16884,21487
16885,6665
16885,27802
16885,19341
16885,25385
16886,9421
16886,1641
16886,1005
16886,34256
16886,30025
16886,7330
16886,1251
16886,7074
16886,16189
16886,28968
16887,23895
16887,7210
16887,23117
16888,10117
16888,27699
16888,11288
16888,35077
16888,2268
16889,15238
16889,26621
16889,29627
16890,1951
16890,11309
16890,7185
16890,5956
16891,22891
16891,27017
16891,23405
16891,8295
16891,11611
16891,14941
16891,7210
16891,20768
16891,6812
16891,8569
16892,27837
16892,8144
16892,7210
16893,19479
16893,28462
16893,16482
16893,5651
16894,23117
16894,17265
16894,1733
16894,32528
16894,5218
16895,20900
16895,29330
16895,6746
16895,22874
16895,15890
16895,15351
16895,35716
16895,23592
16895,12604
16895,35193
16896,26376
16896,7210
16896,18029
16896,30212
16896,27837
16896,35926
16896,21478
16896,12347
16896,28864
16897,20324
16897,6773
16897,28416
16897,30471
16897,3881
16897,29509
16897,5540
16898,3953
16898,21487
16898,35090
16898,22527
16899,29974
16899,25973
16899,12146
16899,10292
16899,10355
16899,10273
16899,32173
16899,14604
16899,30152
16899,1280
16899,30831
16899,32963
16900,459
16901,956
16901,14574
16901,5936
16902,14941
16903,31838
16903,2488
16903,7209
16903,2211
16903,15327
16904,26442
16904,33271
16904,11724
16905,292
16905,32737
16905,16277
16905,10328
16905,1329
16905,33708
16906,148
16907,17753
16908,12027
16908,7933
16908,9200
16908,28238
16908,14176
16908,10900
16909,32095
16909,20488
16909,18427
16910,25938
16910,5913
16910,7281
16911,2926
16912,30212
16912,7210
16912,21478
16912,4792
16912,27852
16912,30497
16912,18290
16913,7210
16913,27690
16913,35926
16914,28067
16914,31312
16914,28651
16915,17980
16915,35467
16915,26009
16916,34752
16916,4923
16916,7330
16916,15890
16916,7209
16916,13327
16916,19361
16916,25427
16916,6799
16917,35121
16918,1733
16918,27017
16918,22891
16918,21478
16918,4792
16918,21360
16918,6541
16918,23117
16918,20768
16918,17265
16919,1097
16919,15215
16919,26890
16920,21722
16920,13786
16920,17773
16920,13205
16920,11979
16920,20202
16921,9958
16921,26155
16921,20375
16921,33524
16921,34831
16921,28500
16921,20990
16921,21871
16922,32790
16922,14414
16923,14941
16924,9911
16924,26082
16924,27874
16924,1983
16924,1733
16924,23117
16924,24512
16925,27839
16926,14294
16926,1251
16926,3026
16926,7330
16926,6175
16927,34708
16927,21962
16927,32822
16928,29147
16929,3370
16929,7324
16930,7330
16930,1251
16930,19498
16931,2268
16931,28458
16931,10419
16931,21869
16931,31462
16932,13648
16932,12966
16932,24449
16932,10710
16932,29076
16933,31369
16934,27690
16934,16819
16934,3306
16934,5569
16934,9828
16935,11572
16936,8529
16937,12401
16937,9049
16937,6527
16937,10231
16937,30505
16937,33893
16938,20560
16938,29483
16938,9971
16938,5407
16938,12676
16938,12401
16938,9049
16938,6527
16939,26435
16939,11222
16939,24714
16940,1729
16940,33306
16941,6626
16941,9254
16941,219
16941,3753
16941,13084
16941,14019
16941,15081
16941,9985
16942,3392
16942,31921
16942,25658
16942,21817
16943,32844
16943,3580
16943,2098
16943,29878
16944,19028
16944,8415
16944,8555
16944,2729
16945,30319
16946,24984
16946,24241
16946,14632
16946,29578
16946,8924
16947,18658
16948,33451
16948,1733
16948,29627
16948,8144
16949,2410
16950,1154
16950,7655
16950,12801
16950,2245
16951,2913
16951,14941
16951,21478
16951,29605
16951,9263
16952,30765
16952,4537
16952,1771
16952,29788
16952,1983
16952,1533
16953,23311
16953,4591
16953,30392
16953,34138
16954,8899
16954,333
16954,21044
16954,3862
16954,4583
16954,13518
16954,9469
16954,20950
16954,19387
16954,22169
16955,12759
16955,23216
16955,34259
16955,21183
16955,2484
16955,1733
16955,1983
16955,21194
16955,77
16955,2723
16955,4385
16955,17243
16956,30596
16956,34647
16956,320
16956,16807
16956,18246
16956,23405
16956,27935
16956,29605
16956,8295
16956,27727
16956,17708
16956,6092
16957,6242
16957,626
16957,32221
16957,32110
16957,21222
16957,8342
16958,4549
16959,29386
16959,7210
16959,23117
16960,9263
16960,4044
16960,13550
16961,7209
16961,20741
16961,19955
16961,29092
16962,23117
16962,18132
16962,20644
16962,35722
16963,3953
16963,18333
16964,14893
16964,20462
16964,20088
16965,27839
16966,17265
16966,27842
16967,1938
16968,20911
16968,23117
16968,17265
16968,1733
16968,1983
16968,21478
16969,23457
16970,12676
16970,12401
16970,11527
16971,12441
16972,23911
16972,13786
16973,27690
16973,32567
16973,6812
16974,31325
16974,6497
16975,34446
16975,28188
16975,27017
16976,13550
16976,7220
16976,23744
16976,22302
16976,29095
16977,8144
16977,26342
16977,19088
16978,27240
16978,9739
16978,6183
16978,30248
16979,26421
16980,14941
16980,15229
16980,3189
16980,4962
16980,946
16980,8108
16981,853
16982,22915
16982,9263
16982,21478
16983,23117
16983,17265
16983,18592
16984,23117
16984,7210
16985,15446
16985,5750
16985,15137
16985,34004
16985,763
16985,14920
16985,31868
16985,30982
16986,16841
16986,32571
16986,4419
16986,31232
16987,26888
16987,16419
16987,8817
16987,11395
16987,292
16987,3672
16987,29972
16988,5252
16988,1445
16988,35662
16988,10945
16989,2085
16989,11985
16989,15215
16989,28649
16989,26519
16990,23117
16990,1983
16990,21183
16990,2484
16990,20768
16990,17265
16990,4792
16990,1733
16990,465
16990,30212
16990,6447
16990,7210
16990,21478
16991,26890
16991,4311
16991,16542
16992,11578
16993,1251
16994,24194
16994,18646
16994,8216
16994,6423
16994,28484
16994,27938
16995,32413
16995,24412
16995,7074
16995,21945
16996,6812
16997,12407
16998,24573
16998,13550
16999,278
17000,9325
17000,33893
17000,24411
17000,25977
17000,6744
17001,34652
17001,35450
17001,8329
17001,5988
17001,25617
17001,24951
17001,29329
17002,9263
17002,13550
17002,23998
17002,25583
17002,27073
17002,3556
17002,2268
17003,18638
17003,1706
17004,19388
17004,19273
17004,18136
17004,25208
17005,30505
17005,6812
17006,31462
17006,30025
17007,20008
17007,792
17007,25719
17007,17207
17007,28587
17007,7185
17007,7034
17007,4983
17007,3696
17007,27279
17008,14724
17008,2759
17008,25801
17008,7892
17008,33123
17008,955
17009,26221
17009,922
17009,12526
17010,35201
17010,13786
17011,28991
17012,4856
17012,12637
17012,1936
17013,35652
17014,26729
17014,9527
17014,21375
17015,31485
17016,9263
17016,1983
17016,27346
17016,30505
17017,24023
17017,22035
17017,23909
17017,14361
17018,17311
17019,21478
17019,7210
17020,8168
17020,1983
17020,23117
17020,30877
17020,1733
17021,9971
17021,16110
17021,12676
17021,1251
17021,26272
17021,18029
17021,28500
17021,10019
17021,19911
17021,2206
17021,4422
17021,25099
17021,17219
17021,21432
17022,26402
17022,10550
17023,35926
17023,1251
17023,7330
17023,21312
17024,22014
17024,14962
17025,34146
17026,34146
17026,5342
17026,32672
17026,8168
17026,1983
17026,14941
17026,23117
17027,6776
17027,3215
17027,30943
17027,32441
17027,14707
17027,3401
17027,10044
17027,11661
17027,22860
17028,28458
17029,14608
17029,4750
17029,2439
17029,681
17029,7162
17029,17178
17030,14025
17031,26890
17031,33228
17031,14628
17031,32541
17031,32249
17031,23998
17031,29939
17031,24129
17031,2311
17031,418
17032,27760
17032,29098
17033,14962
17034,28001
17034,19498
17034,20495
17034,10864
17034,18237
17034,34007
17034,29151
17034,1329
17035,28199
17035,6677
17035,34080
17036,34258
17036,24742
17036,29627
17036,16189
17037,33788
17038,22564
17038,12585
17038,674
17038,31742
17039,7210
17039,6923
17039,23117
17039,6812
17040,13532
17040,34921
17040,23711
17040,10864
17040,5260
17041,10200
17041,14941
17042,19806
17042,28500
17043,33502
17043,1777
17043,30177
17044,33164
17044,16253
17044,13334
17044,34281
17044,3970
17044,16716
17044,21949
17045,2488
17046,2482
17046,32528
17046,16072
17046,32396
17046,13550
17047,27690
17047,21478
17048,27538
17048,28733
17048,12326
17048,17219
17048,1460
17048,29605
17048,29938
17048,7912
17048,13550
17048,33181
17048,7444
17048,3344
17048,11073
17048,17179
17048,20420
17048,7531
17048,13978
17048,5087
17048,5992
17048,1564
17048,6661
17048,8537
17049,9263
17049,25569
17049,5432
17050,3953
17050,12347
17050,19780
17051,10600
17051,35235
17051,28246
17051,28458
17051,28057
17051,7620
17051,29429
17052,5628
17052,20672
17052,12558
17053,1557
17053,1674
17053,1938
17053,30505
17054,18986
17055,20401
17055,14858
17055,24207
17055,27346
17055,1329
17055,1717
17055,13786
17056,30505
17056,13758
17056,6812
17056,5407
17056,19469
17057,25449
17058,17519
17058,29605
17058,4856
17059,2268
17059,12089
17059,4362
17059,1460
17059,35722
17059,1484
17059,27155
17059,4902
17059,34752
17059,8076
17060,35949
17060,27144
17060,16493
17061,16806
17061,27219
17061,18124
17062,25745
17062,34693
17063,24470
17063,11889
17063,13753
17063,32220
17063,12007
17063,26771
17063,27312
17063,25592
17063,32718
17063,15714
17063,21138
17063,11775
17063,31186
17063,15821
17064,10492
17065,1251
17065,28458
17065,16189
17065,26434
17065,7946
17065,5917
17065,24048
17065,1329
17066,32396
17066,16075
17066,20156
17067,14165
17067,14107
17068,27690
17068,12401
17068,33893
17068,10817
17068,24048
17068,24951
17068,32413
17068,20854
17068,19679
17068,35926
17068,6891
17069,12397
17069,4956
17069,1899
17069,21918
17070,13550
17070,33548
17070,2311
17070,28353
17071,13349
17071,30505
17071,29826
17072,9263
17072,21478
17072,1733
17072,17265
17073,5596
17073,17105
17073,17347
17073,27214
17073,25699
17073,31536
17073,28249
17073,6220
17074,5567
17074,28504
17074,27090
17074,35679
17075,7210
17076,1938
17077,18982
17077,26886
17077,17697
17077,1853
17077,14090
17077,8107
17077,5449
17077,19560
17077,13940
17077,26646
17077,21740
17077,4884
17078,17662
17078,18594
17078,7601
17079,5288
17079,9703
17079,6164
17079,3711
17079,12597
17079,14138
17079,22739
17079,21790
17079,14008
17079,9808
17079,19576
17079,25583
17080,33470
17080,10793
17080,13501
17080,16360
17080,9971
17080,18016
17080,12676
17080,25099
17081,35077
17082,23117
17082,5604
17082,11160
17082,5407
17082,4792
17082,8144
17082,567
17083,30505
17083,20919
17084,8946
17084,7421
17084,23498
17084,1101
17084,27965
17084,7389
17084,35502
17084,32023
17084,15156
17084,430
17084,10280
17085,7210
17085,31485
17086,25032
17086,11900
17086,23800
17086,9263
17086,32980
17087,17141
17087,24700
17087,25986
17087,25747
17087,21301
17087,17606
17087,5413
17088,7330
17088,13349
17089,6677
17089,6366
17090,23117
17091,30260
17091,4764
17091,23237
17091,35978
17091,20508
17091,35813
17091,24531
17091,11711
17091,15193
17092,2277
17092,16448
17092,16120
17092,16322
17092,28357
17092,342
17092,7704
17093,1938
17094,17662
17094,7601
17094,18594
17095,33702
17096,15803
17096,21373
17096,14315
17096,12526
17096,15562
17097,12689
17097,22915
17097,17265
17097,1983
17097,1733
17098,8702
17098,17967
17098,22
17098,28968
17098,23828
17098,19402
17098,34056
17098,32833
17098,14157
17098,25931
17099,15549
17099,22081
17099,3427
17099,26595
17099,13786
17099,6158
17100,11152
17100,4134
17100,34032
17100,14166
17100,12526
17100,32896
17100,9635
17101,1938
17101,18132
17101,34256
17101,30505
17102,5308
17102,10956
17102,5055
17102,35735
17102,8144
17102,20996
17102,21839
17103,23117
17104,7210
17105,12150
17105,31404
17105,25295
17105,33400
17105,15149
17106,23602
17106,21591
17107,18228
17107,26890
17107,6812
17107,30979
17107,17857
17107,5749
17107,16854
17107,27935
17108,6923
17108,12801
17108,30797
17108,1359
17108,14941
17108,7601
17108,21478
17108,28385
17109,27690
17109,8144
17109,27837
17110,10594
17110,13812
17110,35736
17110,18536
17111,4567
17111,31787
17111,8824
17111,34339
17111,21999
17111,22531
17111,7453
17111,17604
17112,23117
17113,2482
17113,8524
17113,3840
17113,9263
17113,20075
17113,13550
17113,18965
17113,3603
17113,9125
17114,34344
17114,9891
17114,27170
17114,1864
17114,29183
17114,32812
17114,7309
17114,18496
17114,21629
17114,5533
17114,18387
17115,32041
17116,31838
17117,31091
17117,18687
17117,1666
17117,31930
17118,29627
17118,28925
17119,32967
17119,11156
17120,33944
17120,10676
17120,13286
17120,8144
17120,459
17121,23117
17122,9237
17122,12526
17122,20209
17122,31485
17122,9607
17123,21170
17123,13027
17123,32676
17123,10079
17124,25082
17124,33725
17124,34245
17125,6106
17125,20832
17125,12586
17125,35119
17126,10701
17126,28761
17127,35926
17127,2410
17127,27690
17127,28057
17127,9607
17127,23117
17128,5338
17129,20349
17129,16969
17129,13886
17129,15251
17129,31078
17129,4323
17129,33176
17129,11288
17129,1329
17129,34752
17129,19519
17129,16189
17129,1251
17130,1983
17130,12532
17130,21539
17131,10140
17131,16908
17131,11564
17131,7875
17131,12551
17131,20229
17131,27708
17131,20342
17131,4848
17131,22646
17131,9814
17131,29936
17131,21470
17132,28213
17132,30139
17132,4874
17133,31588
17133,1329
17133,29092
17133,21592
17133,2333
17133,6088
17133,8142
17133,17457
17133,9937
17133,8014
17133,7847
17133,35532
17133,29697
17133,6388
17133,1283
17134,6812
17135,35926
17135,23117
17135,12985
17135,21478
17135,12967
17135,31235
17135,30596
17135,17708
17135,28212
17135,35772
17136,30212
17136,29092
17136,7655
17136,20911
17136,1154
17136,26890
17136,20113
17137,34708
17137,33893
17137,2882
17137,1390
17137,32618
17138,35652
17139,20862
17139,15353
17139,4966
17139,13533
17139,2016
17139,863
17140,17265
17140,12689
17140,34060
17140,25798
17140,4514
17140,17596
17141,28050
17141,10747
17141,33818
17141,29315
17141,12526
17141,14315
17141,27690
17141,15335
17141,23558
17141,28500
17141,19780
17142,13270
17142,13786
17142,23832
17142,1280
17142,27758
17142,34380
17142,3332
17142,4038
17142,8804
17143,33403
17143,9991
17143,8949
17143,11897
17143,29217
17143,5804
17143,35250
17143,9312
17144,29835
17145,14962
17145,30025
17146,23117
17147,9263
17147,3895
17147,12801
17148,23077
17148,1633
17148,28410
17148,20934
17148,10479
17148,14678
17148,29906
17149,21816
17149,8144
17149,13786
17149,25071
17149,19412
17150,25280
17150,13703
17150,25013
17150,19051
17150,20038
17150,30478
17150,19256
17150,25820
17150,28963
17150,18029
17150,30662
17151,18614
17151,22603
17151,17556
17151,7074
17152,34146
17152,459
17153,8295
17153,6541
17153,20768
17153,17265
17153,4792
17153,23405
17153,28834
17153,19780
17153,27017
17153,9772
17153,6923
17153,10042
17153,25096
17153,22891
17154,31680
17154,28968
17154,7210
17154,21478
17154,27837
17154,23117
17155,30025
17156,4385
17156,21360
17156,1983
17156,23117
17157,15634
17157,7211
17158,5412
17158,20110
17158,13786
17158,5917
17158,3537
17158,2126
17158,17311
17158,29092
17158,10817
17159,28458
17159,11473
17160,1097
17161,35077
17162,9263
17162,30980
17162,29587
17162,18171
17162,5471
17163,4525
17164,30062
17164,24598
17164,14838
17164,33346
17164,5867
17164,20226
17164,12676
17164,15130
17165,26483
17165,3315
17165,19425
17165,16391
17165,25173
17165,13376
17166,30025
17166,11261
17166,32814
17166,18033
17166,6685
17167,902
17167,20768
17167,21478
17167,17265
17167,1983
17167,30212
17167,7210
17167,22891
17167,1733
17167,28385
17168,1733
17168,23117
17168,30505
17168,27837
17168,459
17168,3953
17168,35926
17168,32293
17168,6812
17168,12347
17168,7210
17168,29627
17168,5612
17168,5407
17168,21183
17168,25048
17168,25413
17168,6424
17168,14621
17168,28385
17168,25934
17168,1686
17168,15194
17169,26848
17170,4470
17170,30505
17171,17145
17172,80
17172,30505
17172,23117
17173,17928
17173,7145
17173,19780
17173,32708
17174,8547
17174,3039
17174,3416
17174,30505
17175,11653
17175,278
17176,7987
17176,20775
17176,15697
17176,5384
17176,5651
17177,14654
17177,25931
17177,35582
17178,9802
17178,29154
17178,7616
17178,22296
17179,8144
17179,7601
17179,23117
17179,9263
17180,9971
17180,12676
17180,8023
17181,25558
17182,7988
17182,17645
17182,17028
17183,4923
17183,15890
17183,1154
17184,6923
17184,12801
17184,14941
17184,23117
17184,23405
17185,2662
17185,18237
17185,30025
17186,35926
17186,23998
17186,31620
17186,27837
17186,11686
17187,5873
17187,14108
17188,17054
17188,26892
17189,1733
17189,17265
17189,24197
17189,17708
17189,24596
17189,23689
17189,6355
17189,6758
17190,12497
17191,7330
17191,1251
17191,27690
17191,6812
17191,35926
17191,27837
17192,19868
17192,23117
17192,18592
17193,18092
17193,17491
17193,19442
17193,657
17193,16669
17194,23117
17195,24865
17195,4997
17196,8815
17196,6685
17196,21860
17197,2268
17197,1097
17197,12802
17197,27183
17198,19498
17199,9633
17199,20248
17199,28458
17200,30729
17201,17265
17201,31369
17201,7210
17201,8144
17202,14941
17202,23117
17202,4792
17203,1452
17203,3486
17203,21931
17203,28726
17203,21741
17203,23507
17203,24287
17203,23250
17203,29147
17204,35932
17204,12658
17205,1237
17205,35077
17205,12138
17205,19326
17205,28458
17205,17968
17206,278
17206,25381
17207,459
17207,12347
17207,3953
17207,35926
17207,6812
17207,23998
17207,30505
17207,5407
17207,23506
17208,29169
17208,25068
17208,15890
17208,29092
17209,23117
17209,14941
17209,23405
17209,6923
17209,12801
17210,20289
17211,27076
17211,11985
17211,2878
17211,30473
17212,4553
17212,7601
17213,23117
17214,18978
17214,2756
17214,14373
17214,33701
17214,5501
17214,2251
17215,26376
17215,23954
17215,4357
17216,10747
17216,1938
17216,16085
17216,459
17217,13785
17217,26536
17218,16803
17218,16468
17219,26890
17219,8144
17219,29627
17219,7601
17219,21245
17220,25300
17220,28057
17220,8569
17221,14042
17222,31369
17222,16072
17222,23074
17222,25716
17222,9616
17223,35561
17224,33735
17225,6527
17225,14054
17225,9049
17225,35706
17226,19958
17227,21476
17227,8123
17227,31084
17228,17708
17228,4044
17228,13550
17228,16072
17228,19496
17228,20428
17228,12196
17228,4856
17228,5444
17228,6355
17228,15846
17228,10014
17229,32303
17229,21061
17230,20492
17230,26401
17230,23735
17230,22680
17230,22594
17230,29187
17230,35409
17230,4492
17230,16913
17230,20453
17230,28023
17230,24951
17230,18489
17230,2857
17230,10775
17230,5908
17230,3113
17230,189
17230,9739
17230,23555
17230,3551
17230,31526
17230,30692
17230,7766
17231,1986
17231,9587
17231,11884
17231,9751
17231,33910
17231,18393
17232,23602
17233,30431
17233,1351
17233,3605
17233,3533
17233,19911
17233,5333
17233,16705
17233,12042
17233,5407
17233,2268
17233,22499
17233,28458
17233,3416
17233,28500
17233,10419
17233,509
17234,2793
17234,19686
17234,14166
17235,26519
17235,25646
17235,10310
17235,32249
17235,32541
17235,2755
17235,22194
17235,17153
17235,19614
17235,26448
17235,6190
17235,16829
17235,28003
17236,13613
17236,3526
17236,14315
17237,31425
17238,34709
17238,18458
17238,5366
17239,23984
17239,27225
17239,10780
17239,6074
17240,12347
17240,20078
17241,31030
17242,12968
17242,13786
17242,13177
17243,23405
17243,6923
17243,8144
17243,21478
17243,12801
17243,7074
17243,20768
17243,9263
17243,7601
17243,8088
17243,14941
17243,28757
17243,35926
17243,3953
17243,7330
17243,27839
17244,1508
17244,9263
17244,2410
17244,31369
17244,17537
17244,34007
17244,19361
17244,1251
17244,35077
17244,11288
17244,33281
17244,7330
17244,27839
17244,24742
17244,12075
17244,35841
17244,35652
17244,20113
17245,35926
17245,21579
17246,31369
17246,1460
17247,33944
17248,34752
17248,28458
17248,29147
17248,1251
17248,17085
17248,24951
17248,29093
17248,22161
17248,15204
17248,20488
17248,139
17248,33558
17248,16189
17249,7210
17249,7655
17249,10747
17249,30505
17249,27837
17249,8144
17249,16326
17249,33893
17250,33944
17250,12347
17250,459
17250,3953
17250,35926
17250,6812
17250,18029
17250,28834
17250,18086
17250,33893
17250,19681
17250,35155
17250,16216
17250,12205
17250,11258
17250,26890
17250,5407
17251,1126
17251,14290
17251,12526
17251,31462
17251,13786
17251,28783
17251,32907
17252,8450
17253,14148
17253,27591
17253,22355
17253,27876
17253,14475
17253,3911
17253,15244
17253,32662
17253,31716
17253,29488
17254,6046
17255,35899
17255,8144
17255,3501
17255,9568
17256,18341
17256,31369
17256,16072
17256,21602
17257,24272
17257,21183
17257,34752
17258,31485
17259,15881
17259,5720
17259,27317
17259,28869
17259,14901
17259,25709
17259,21254
17260,22548
17260,32627
17260,1571
17260,32537
17261,4530
17261,23157
17261,4397
17261,22357
17262,13027
17262,23117
17263,6766
17263,14265
17263,6513
17263,17908
17263,3892
17263,15935
17263,15228
17263,2410
17263,1850
17264,6812
17265,23117
17265,8495
17265,22891
17265,7210
17265,12347
17266,29349
17266,35441
17266,7587
17266,17265
17266,10507
17266,8793
17266,21969
17266,18277
17266,6610
17266,2869
17266,981
17266,35361
17266,29701
17266,22264
17266,12689
17266,2941
17266,35167
17267,27837
17268,18801
17268,1730
17269,16076
17269,15634
17269,11176
17270,16072
17271,9263
17271,29147
17272,3108
17272,19478
17272,5744
17272,15242
17272,32700
17272,28538
17272,1733
17273,8924
17273,23054
17273,35485
17273,761
17274,2484
17274,23117
17274,14941
17274,1983
17274,1733
17274,20911
17274,21478
17274,6923
17274,26082
17275,12801
17275,8144
17275,9263
17276,27341
17276,1717
17276,15549
17277,11335
17278,27820
17279,17443
17279,35446
17279,34215
17279,22720
17279,18269
17279,15696
17279,35633
17280,32836
17280,1885
17281,14941
17281,12801
17282,9715
17282,21515
17282,3672
17282,22399
17283,6923
17283,6066
17284,16146
17285,12532
17286,20487
17286,29658
17287,32293
17288,1938
17289,11232
17289,3692
17290,33987
17291,18427
17291,17940
17291,20488
17292,33037
17293,7210
17294,35349
17294,14941
17294,23405
17294,12801
17295,1938
17296,33383
17296,21156
17296,12801
17296,31119
17296,1237
17296,3752
17297,10614
17298,16189
17298,459
17298,35683
17298,6812
17298,2268
17299,7656
17300,30025
17301,33008
17302,14941
17303,4455
17303,27499
17303,1700
17303,23267
17303,28760
17303,23011
17303,10064
17303,31838
17303,34413
17303,30667
17304,23117
17305,29205
17306,4362
17307,31921
17307,34030
17307,7353
17308,7210
17308,21478
17308,26890
17309,17066
17310,26907
17310,3317
17310,27062
17310,30569
17310,32109
17310,15438
17310,25164
17310,16047
17310,7421
17310,9186
17310,23828
17310,17967
17310,22710
17310,15863
17310,7951
17310,31235
17310,21633
17310,15162
17310,24639
17310,4622
17311,1225
17312,22544
17312,29413
17313,29944
17313,21017
17313,32737
17313,13786
17313,29842
17313,30025
17313,4470
17313,27346
17314,11669
17314,2430
17314,8314
17315,27837
17315,3974
17316,18592
17316,31804
17316,32490
17316,1460
17316,13786
17316,7210
17317,19104
17318,20315
17318,35096
17319,13567
17320,14413
17320,7626
17320,30209
17320,18483
17320,13475
17320,14501
17320,28726
17320,1871
17320,13512
17320,13827
17320,28928
17320,4403
17320,3219
17320,15538
17321,3875
17321,30025
17322,12532
17323,9550
17323,9761
17324,14930
17324,16380
17324,278
17324,18646
17324,675
17324,14030
17324,32909
17324,4786
17325,2268
17325,13086
17325,11284
17326,34992
17327,26875
17328,23602
17329,6908
17329,3166
17330,2267
17330,14054
17330,22942
17330,1256
17330,24590
17331,12801
17331,2268
17331,17021
17331,20543
17332,31945
17332,21264
17332,20077
17333,23414
17334,9263
17335,22934
17335,29315
17335,28469
