CompId,供应商,注册资金,成立日期,所属地区,参保人数,企业类型,投资主体,上市与否
408,上海泰隆汽车饰件有限公司,500,23,310000,58,2,3,3
409,大城县众邦仪表有限公司,500,13,131000,0,2,3,3
410,三门通顺铆钉有限公司,1350,19,331000,118,2,3,3
411,耐世特汽车系统（苏州）有限公司上海分公司,1350,14,310000,1,3,3,3
412,苏州慧驰轻合金精密成型科技有限公司,1000,8,320500,11,2,3,3
413,济南威马电子机械有限公司,80,14,370100,7,2,3,3
414,石家庄凯普特动力传输机械有限责任公司,7600,14,130100,298,2,3,3
415,东莞市鑫劲镁五金制品有限公司,1200,11,441900,47,2,3,3
416,丹阳市友创汽车部件有限公司,128,11,321100,8,2,3,3
417,东莞市拓亮五金制品有限公司,60,15,441900,12,2,3,3
418,江苏黄海汽配股份有限公司,3000,28,320600,253,1,3,2
419,江苏一东航空机械有限公司,25000,12,320500,143,2,3,3
420,杭州永利摩擦材料有限公司,200,19,330100,58,2,3,3
421,无锡市金锡机械厂,51,27,320200,8,3,3,3
422,安徽相驰车业有限公司,5000,8,340600,0,2,3,3
423,浙江海威电器有限公司,1000,26,331000,122,1,3,2
424,余姚市茂迪塑模科技有限公司,200,8,330200,4,2,3,3
425,上海宝敦金属表面处理厂（普通合伙）,560,21,310000,148,3,3,3
426,张家港市科华齿轮有限公司,200,15,320500,33,2,3,3
427,上海新聚金属制品有限公司,50,19,310000,29,2,3,3
428,广东和胜新能源汽车配件有限公司,15000,7,442000,499,2,3,3
429,昆山新鸿企业机械制造有限公司,20000,11,320500,36,2,3,3
430,无锡明豪汽车轻量化技术应用有限公司,3000,8,320200,16,2,3,3
431,深圳镖神科技有限公司,500,10,440300,0,2,3,3
432,象山赛科模塑有限公司,50,15,330200,0,2,3,3
433,浦江万赛摩擦材料有限公司,3000,19,330700,0,2,3,3
434,常州常航兴业金属制品有限公司,300,5,320400,0,2,3,3
435,南京金城三国机械电子有限公司,2860,26,320100,70,2,2,3
436,西峡县恒昌机械制造有限公司,2500,13,411300,0,2,3,3
437,瑞安市华驰机车部件有限公司,1000,15,330300,0,2,3,3
438,东莞市钧成实业有限公司,2000,10,441900,0,2,3,3
439,浙江古越电源有限公司,6696,21,330600,350,2,3,3
440,无锡市振华机车有限公司,50,20,320200,1,2,3,3
441,喷达汽车精密部件（上海）有限公司,715,22,310000,182,2,2,3
442,南京轩守金属表面处理有限公司,185,7,320100,4,2,3,3
443,重庆宏美制冷设备有限公司,600,21,500000,189,2,3,3
444,无锡市海鹰传感器有限公司,300,28,320200,27,2,3,3
445,河北华密橡胶科技股份有限公司,6991,24,130500,484,1,3,2
446,浙江巨迪汽配制造有限公司,2018,13,331000,119,2,3,3
447,浙江锦安汽车零部件有限公司,2000,12,330600,164,2,3,3
448,重庆莱特威汽车零部件有限公司,500,15,500000,118,2,3,3
449,浙江凯圣传动科技有限公司,1000,12,330700,63,1,3,2
450,重庆华申皮革制品有限公司,200,16,500000,95,2,3,3
451,常熟市金华机械股份有限公司,2230,25,320500,157,1,3,2
452,武汉腾索科技有限公司,500,5,420100,15,2,3,3
453,滁州君达车辆零部件有限公司,300,4,341100,32,2,3,3
454,上海奈那卡斯电子配件有限公司,3696,23,310000,0,2,2,3
455,东莞东运镁业有限公司,12333,19,441900,283,2,3,3
456,江门星火减震器有限公司,1000,17,440700,42,2,3,3
457,汤浅蓄电池（顺德）有限公司,18590,20,440600,747,2,2,3
458,名震实业控股集团有限公司,5000,16,331000,143,2,3,3
459,重庆天盛仪表有限公司,1999,13,500000,132,2,3,3
460,江门市精鹰仪表有限公司,10,4,440700,0,2,3,3
461,无锡润扬车辆配件制造有限公司,1500,13,320200,20,2,3,3
462,上海博邦标识有限公司,2000,9,310000,13,2,3,3
463,东莞市钜大电子有限公司,3000,20,441900,245,2,3,3
464,宁波旭东新盛汽配有限公司,16709,11,330200,112,2,2,3
465,广东统力电源科技有限公司,1000,12,440200,142,2,3,3
466,重庆长志汽车接插件有限公司,600,19,500000,106,2,3,3
467,旭派电源有限公司,20000,15,321300,892,2,3,3
468,重庆盛嘉贸易有限公司,200,15,500000,27,2,3,3
469,浙江辰帆汽车零部件有限公司,1000,4,330300,9,2,3,3
470,勤威（天津）工业有限公司,22880,17,120000,568,2,2,3
471,浙江人禾电子有限公司,1000,11,330300,36,2,3,3
472,成都三和企业集团有限公司,5100,27,510100,146,2,3,3
473,江苏凯凯汽车零部件有限公司,400,19,320100,0,2,3,3
474,鼎泰铝业科技（太仓）有限公司,2145,20,320500,105,2,2,3
475,深圳市凯信达能源技术有限公司,1000,13,440300,0,2,3,3
476,深圳市沃鹏动力科技有限公司,2000,8,440300,0,2,3,3
477,赫牧环境科技（上海）有限公司,500,5,310000,1,2,3,3
478,东莞壹凌电子科技有限公司,500,9,441900,21,2,3,3
479,西安昆仑汽车电子有限公司,2124,20,610100,236,2,2,3
480,宁波泓铭汽车零部件有限公司,100,6,330200,16,2,3,3
481,深圳市奥佳德汽车电子有限公司,500,9,440300,0,2,3,3
482,沧州荣盛达电器有限公司,6000,14,130900,0,2,3,3
483,上海睦阳电子科技有限公司,50,14,310000,5,2,3,3
484,大连联合高分子材料有限公司,2002,19,210200,170,2,2,3
485,长沙湘立机电制造有限公司,50,20,430100,15,2,3,3
486,浙江瑞峰汽车零部件有限公司,500,23,330300,28,2,3,3
487,合肥市实固尔汽车部件有限公司,268,11,340100,15,2,3,3
488,温州力邦企业有限公司,5120,24,330300,630,2,3,3
489,苏州恩都法汽车系统有限公司,579,6,320500,134,2,3,3
490,武汉联镇科技有限公司,1500,12,420100,101,2,3,3
491,佛山市南海南冠模具制品有限公司,1000,17,440600,75,2,3,3
492,营口华峰动力发展股份有限公司,3138,14,210800,115,1,3,2
493,福建猛狮新能源科技有限公司,110000,9,350600,261,2,3,3
494,北京蓝时鼎中技术有限公司,3466,10,110000,0,2,3,3
495,仁新节能环保设备（上海）有限公司,4602,19,310000,30,2,3,3
496,深圳市拓尔德能源有限公司,1201,6,440300,0,2,3,3
497,常州博赢精密模具科技股份有限公司,1734,14,320400,100,1,3,2
498,江西省汇亿新能源有限公司,5000,6,360500,96,2,3,3
499,古山精密部件（丹阳）有限公司,8794,10,321100,12,2,2,3
500,温州同力汽车电器有限公司,800,22,330300,120,2,3,3
501,苏州良才塑胶有限公司,5000,14,320500,66,2,3,3
502,上海邦盟成套电气有限公司,2531,13,310000,22,2,3,3
503,重庆天昊工贸有限公司,1000,14,500000,78,2,3,3
504,泗阳伟凯电子元件有限公司,200,6,321300,4,2,3,3
505,昆山天马精密机械有限公司,2000,19,320500,48,2,3,3
506,深圳市亮键电子科技有限公司,1000,13,440300,29,2,3,3
507,重庆新铝时代科技股份有限公司,7192,6,500000,822,1,3,2
508,苏州阿罗米科技有限公司,4000,12,320500,64,2,3,3
509,上海永太汽车零部件有限公司,5000,33,310000,410,2,3,3
510,厦门市集美区利达威机械配件加工厂,5000,14,350200,0,3,3,3
511,浙江润盾控股有限公司,5000,29,330200,4,2,3,3
512,江阴市康乾车业有限公司,500,26,320200,80,2,3,3
513,厦门世韩科技有限公司,100,19,350200,19,2,3,3
514,浙江航芯科技有限公司,10008,6,330600,84,2,3,3
515,重庆市大明汽车电器有限公司,11300,22,500000,938,2,3,3
516,南京斑马电子科技有限公司,200,4,320100,0,2,3,3
517,大连正大汽车配件有限公司,50,21,210200,0,2,3,3
518,衡水市桃城区铭特汽车方向盘配件厂,30,18,131100,1,3,3,3
519,阜新德克液压机械有限公司,50,13,210900,0,2,3,3
520,重庆瀚民机械工业有限公司,100,6,500000,35,2,3,3
521,上海智驱智能科技有限公司,500,7,310000,15,2,3,3
522,昆山市华宝印业有限公司,200,22,320500,8,2,3,3
523,重庆杜马斯克科技有限公司,3000,5,500000,80,2,3,3
524,十堰飞鹰汽车工程塑料有限公司,500,20,420300,60,2,3,3
525,河北佰斯玺机械配件有限公司,300,8,130500,0,2,3,3
526,重庆蓝黛变速器有限公司,70000,7,500000,232,2,3,3
527,安徽轶轩表面处理技术有限公司,500,5,341800,34,2,3,3
528,宁波富兰登精密部件有限公司,150,7,330200,31,2,3,3
529,龙口金正机械有限公司,2145,20,370600,226,2,2,3
530,青岛同力拨叉有限公司,50,20,370200,1,2,3,3
531,肇庆匹思通机械有限公司,5323,15,441200,230,2,3,3
532,长春永固汽车车桥有限公司,500,18,220100,167,2,3,3
533,杭州明柯汽车零部件有限公司,1560,18,330100,78,2,3,3
534,格林恒业集团有限公司,15000,17,131100,0,2,3,3
535,宁波新华泰模塑电器有限公司,500,21,330200,356,2,3,3
536,济南中森机械制造有限公司,2884,17,370100,0,2,3,3
537,云南大姚机械配件厂,500,23,532300,31,3,3,3
538,重庆三木汽车部件有限公司,1500,5,510100,36,2,3,3
539,辽宁圣加伦控制系统有限公司,735,13,211200,256,2,2,3
540,昆山维信诺科技有限公司,36000,11,320500,435,2,2,3
541,唐山龙润机械有限公司,1700,19,130200,97,2,1,3
542,四川梓翔汽车配件有限公司,100,4,510100,79,2,3,3
543,浙江方向汽车零部件股份有限公司,1000,30,331000,150,1,3,2
544,北京久久神龙消防器材有限公司,1300,19,110000,69,2,3,3
545,东莞禾盈通用零部件有限公司,1000,7,441900,59,2,3,3
546,柳州奥源汽车零部件有限公司,300,16,450200,1,2,3,3
547,宁波四维尔工业股份有限公司,12100,28,330200,385,2,3,3
548,襄阳群龙汽车部件股份有限公司,5000,19,420600,441,1,3,2
549,合肥华集汽车部件有限公司,1500,16,340100,63,2,3,3
550,南京安润朴新能源科技有限公司,500,6,320100,2,2,3,3
551,苏州市惠利盛电子科技有限公司,500,14,320500,112,2,3,3
552,海格欧义艾姆（天津）电子有限公司,5024,22,120000,347,2,3,3
553,金兴汽车内饰股份有限公司,30000,24,211000,30,2,3,3
554,嘉兴村上汽车配件有限公司,17160,20,330400,459,2,2,3
555,杭州杰能动力有限公司,1000,12,330100,0,2,3,3
556,扬州亚威汽车电子科技有限公司,500,11,321000,0,2,3,3
557,合肥威博尔汽车技术有限公司,500,6,340100,2,2,3,3
558,南京舜唐科技有限公司,200,21,320100,1,2,3,3
559,上海逸伏汽车电子科技有限公司,2200,7,310000,0,2,3,3
560,无锡威孚工程塑料有限公司,2000,39,320200,37,2,3,3
561,苏州奥佩克汽车部件有限公司,5000,13,320500,23,2,3,3
562,慈溪市仕博汽车零部件有限公司,500,17,330200,1,2,3,3
563,上海郜海橡塑制品有限公司,50,7,310000,4,2,3,3
564,浙江海威电器股份有限公司,1000,26,331000,122,1,3,2
565,四川华川工业有限公司,9878,20,510100,635,1,3,2
566,建湖县双源冷拉型钢有限公司,1200,14,320100,44,2,3,3
567,安徽省玉龙消防有限公司,1000,22,340300,13,2,3,3
568,宁波正耀汽车电器有限公司,2500,15,330200,401,2,2,3
569,上海埃而生电气股份有限公司,1000,11,310000,10,1,3,2
570,惠州市乐德电子科技有限公司,100,12,441300,4,2,3,3
571,江苏恒聚机械设备有限公司,1000,7,321100,0,2,3,3
572,上海汽车地毯总厂有限公司,10686,37,310000,189,2,3,3
573,厦门大钧精密工业有限公司,2565,19,350200,205,2,2,3
574,卡勒汽车部件（宁波）有限公司,1600,5,330200,124,2,3,3
575,海宁鑫鸿德纺织有限公司,3963,13,330400,1,2,3,3
576,宁波庆昌镒万汽车配件有限公司,1072,20,330200,213,2,2,3
577,保定市兴旺机械制造有限公司,2000,21,130600,11,2,3,3
578,广州上原汽车零部件有限公司,100,11,440100,33,2,3,3
579,上海创烁电子有限公司,1000,19,310000,20,2,3,3
580,瑞安市天恩汽车部件有限公司,300,17,330300,0,2,3,3
581,四川中科兴业高新材料有限公司,15877,9,511400,31,2,2,3
582,丹阳市东亚灯具厂,100,12,321100,7,3,3,3
583,佛山市威灵洗涤电机制造有限公司,4576,24,440600,1072,2,2,3
584,上海长云汽车服务有限公司,402,4,310000,29,2,3,3
585,十堰博泽工贸有限公司,50,6,420300,0,2,3,3
586,唐山丞起汽车零部件有限公司,1200,17,130200,624,2,3,3
587,河北永盛汽车配件制造有限公司,13000,19,130500,48,2,3,3
588,常州市盛翔智能科技有限公司,1000,19,320400,56,2,3,3
589,上海新跃联汇电子科技有限公司,3333,11,310000,455,2,1,3
590,浙江双良汽车零部件有限公司,1000,16,331100,250,2,3,3
591,宁波吉音机械制造有限公司,100,21,330200,13,2,3,3
592,浙江万宇汽车部件股份有限公司,1118,28,330300,45,1,3,2
593,深圳市时尚发光科技有限公司,1000,9,440300,0,2,3,3
594,杭州新时空电动汽车有限公司,1000,9,330100,2,2,3,3
595,河北顺森科技发展有限公司,1000,6,131000,13,2,3,3
596,徐州中财铝业有限公司,800,9,320300,0,2,3,3
597,文登市凤凰婷装饰布有限公司,707,24,371000,72,2,3,3
598,武汉恩泰汽车零件有限公司,50,14,420100,0,2,3,3
599,苏州长晟无纺科技有限公司,10000,10,320500,100,2,3,3
600,开封超力电器有限公司,500,15,410200,40,2,3,3
601,成都宏溢电子科技有限公司,100,9,510100,0,2,3,3
602,十堰达峰软轴有限公司,1072,28,420300,298,2,2,3
603,浙江誉达汽车配件有限公司,300,15,331100,64,2,3,3
604,无锡申宝汽车钢管有限公司,3000,15,320200,51,2,3,3
605,无锡广兴东茂科技有限公司,5000,12,320200,42,2,3,3
606,安徽华星消防设备（集团）有限公司,5690,20,340200,211,2,3,3
607,上海宏昌汽配有限公司,500,25,310000,132,2,3,3
608,慈溪市创鑫车辆零部件有限公司,1080,17,330200,36,2,3,3
609,无锡航亚科技股份有限公司,25838,9,320200,422,1,3,1
610,厦门市京骏科技有限公司,500,7,350200,3,2,3,3
611,东莞市立琛光电科技有限公司,60,11,441900,14,2,3,3
612,中铝萨帕特种铝材（重庆）有限公司,33811,11,500000,150,2,3,3
613,显亮（昆山）汽车配件有限公司,11654,14,320500,425,2,2,3
614,浙江炬光汽车零部件有限公司,5180,35,330300,189,2,3,3
615,东莞市海纳森非织造科技有限公司,500,8,441900,28,2,3,3
616,山东克耐特油封有限公司,1000,12,370600,0,2,3,3
617,海安泰宇光学玻璃有限公司,1000,5,320600,3,2,3,3
618,弥富科技（浙江）有限公司,5000,6,330400,100,1,3,2
619,山东泰开精密铸造有限公司,10000,15,370900,676,2,3,3
620,深圳市森蓝拓科技有限公司,100,9,440300,0,2,3,3
621,龙口市车辆油管有限公司,3000,20,370600,165,2,3,3
622,西安吉耐尼龙制品有限公司,893,29,610100,21,2,2,3
623,锦州万友机械部件有限公司,46367,16,210700,1020,2,2,3
624,长春市汇泽汽车饰件有限公司,1000,7,220100,0,2,3,3
625,湖南顶立科技有限公司,3989,16,430100,456,1,3,2
626,千代达电子制造（天津）有限公司,1301,19,120000,1196,2,2,3
627,海博瑞德（北京）汽车技术有限公司,3600,14,110000,17,2,2,3
628,台州市奥萨特汽车零部件有限公司,50,14,331000,0,2,3,3
629,深圳市速美特电子科技有限公司,500,14,440300,0,2,3,3
630,镇江市永固表面处理科技有限公司,518,5,321100,15,2,3,3
631,广州中誉精密模具有限公司,5000,4,440100,233,2,3,3
632,上海锦铝金属制品有限公司,600,14,310000,71,2,3,3
633,苏州司达夫超声科技有限公司,200,6,320500,14,2,3,3
634,广州市金钟汽车零件股份有限公司,10609,18,440100,755,1,3,1
635,常州市苏南伟杰钢球有限公司,500,19,320400,16,2,3,3
636,河北精拓紧固件有限公司,300,12,130900,0,2,3,3
637,湖北三环铸造股份有限公司,10000,20,421300,649,1,3,2
638,上海志祥橡塑制品有限公司,50,25,310000,27,2,3,3
639,昆山维塔讯电子科技有限公司,100,8,320500,14,2,3,3
640,无锡华友微电子有限公司,6006,21,320200,101,2,2,3
641,广州帕夫斯特汽车零部件有限公司,50,11,440100,12,2,3,3
642,安徽中鼎减震橡胶技术有限公司宣城分公司,50,4,341800,0,2,3,3
643,上海法雷奥汽车电机雨刮系统有限公司,11082,26,310000,160,2,2,3
644,烟台通鼎舟汽车零部件有限公司,8900,12,370600,86,2,3,3
645,无锡法斯特海元钢管有限公司,100,15,320200,15,2,3,3
646,宁波科酉机械制造有限公司,400,9,330200,6,2,3,3
647,聊城沃德电器有限公司,80,7,371500,0,2,3,3
648,力特半导体（无锡）有限公司,53410,20,320200,892,2,2,3
649,天津华舜汽配制造集团有限公司,2000,19,120000,109,2,3,3
650,深圳陆巡科技有限公司,1287,9,440300,0,2,3,3
651,杭州康森电子科技有限公司,300,6,330100,68,2,3,3
652,江苏泰尔新材料股份有限公司,4200,22,320500,40,1,3,2
653,中国石化润滑油有限公司浙江销售分公司,4200,10,330100,24,2,3,3
654,深圳市汽车人科技有限公司,100,8,440300,0,2,3,3
655,新乡市海山机械有限公司,500,10,410700,0,2,3,3
656,江西迈斯宝新能源科技有限公司,500,5,360100,0,2,3,3
657,长春市艾易孚高新技术有限责任公司,60,23,220100,15,2,3,3
658,恒赫鼎富（苏州）电子有限公司,27044,4,320500,519,2,3,3
659,无锡祥瑞琪汽车部件有限公司,50,10,320200,3,2,3,3
660,瀚斯海德无锡环保科技有限公司,500,4,320200,9,2,3,3
661,上海未尚环保科技有限公司,200,4,310000,3,2,3,3
662,上海君蔚科技有限公司,500,4,310000,0,2,3,3
663,上海泰利德化学有限公司,1351,20,310000,43,2,2,3
664,苏州诚达橡胶制品有限公司,2502,20,320500,121,2,2,3
665,重庆海通投资集团有限公司,5000,14,500000,43,2,3,3
666,宁海鸿创金属制品有限公司,500,9,330200,8,2,3,3
667,嘉兴翱荣机械有限公司,100,7,330400,4,2,3,3
668,芬德化工（上海）有限公司,1470,11,310000,17,2,2,3
669,苏州合信大新材料科技有限公司,500,23,320500,2,2,3,3
670,苏州丹尼斯塑胶科技有限公司,1000,5,320500,12,2,3,3
671,江西英龙橡胶科技股份有限公司,2353,20,360900,52,1,3,2
672,重庆北方青山精密机械制造有限责任公司,800,19,500000,88,2,3,3
673,上海新安汽车隔音毡有限公司,1912,31,310000,476,2,3,3
674,北京昂华伟业科技有限公司,500,13,110000,7,2,3,3
675,上海绿波洗净科技有限公司,100,11,310000,3,2,3,3
676,上海合润机电有限公司,50,8,310000,1,2,3,3
677,无锡市贝尔特胶带有限公司,1500,22,320200,136,2,3,3
678,上海科伟达超声波科技有限公司,900,19,310000,30,2,3,3
679,南通福乐华机械有限公司,2800,20,320600,48,2,3,3
680,江苏钧骋车业有限公司,3001,12,321000,112,2,3,3
